#! FIELDS time dist coord mtd.bias mtd.rbias mtd.rct uwall.bias uwall.force2
 156.500000 0.559504 4.959652 10.274523 1.705544 8.568979 0.000000 0.000000
 157.000000 0.485967 5.024946 9.195242 0.626263 8.603064 0.000000 0.000000
 157.500000 0.539314 5.019629 10.562221 1.959157 8.603064 0.000000 0.000000
 158.000000 0.587686 5.087036 10.737797 2.134733 8.672688 0.000000 0.000000
 158.500000 0.558735 5.165710 10.283508 1.610820 8.672688 0.000000 0.000000
 159.000000 0.488120 4.895661 9.563187 0.890499 8.711846 0.000000 0.000000
 159.500000 0.363020 5.157256 2.158865 -6.552982 8.711846 0.000000 0.000000
 160.000000 0.357729 4.932505 2.277417 -6.434429 8.708693 0.000000 0.000000
 160.500000 0.384796 5.239550 2.097603 -6.611090 8.708693 0.000000 0.000000
 161.000000 0.504286 5.850269 10.914783 2.206090 8.777517 0.000000 0.000000
 161.500000 0.374507 5.990888 1.558267 -7.219250 8.777517 0.000000 0.000000
 162.000000 0.398047 5.457014 3.761793 -5.015723 8.776931 0.000000 0.000000
 162.500000 0.367231 5.840689 2.437785 -6.339146 8.776931 0.000000 0.000000
 163.000000 0.310983 5.117707 4.621618 -4.155313 8.785258 0.000000 0.000000
 163.500000 0.322327 5.098996 4.805442 -3.979816 8.785258 0.000000 0.000000
 164.000000 0.306276 4.506368 6.287393 -2.497865 8.802768 0.000000 0.000000
